Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Preference,Contact Person,Contact,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile,Job_Description_clean
1135037354742117,5 to 12 Years,BCA,$60K-$105K,BogotÃ¡,Colombia,4.5709,-74.2973,Full-Time,20470,2022-05-09,Female,Isaac Hill,(559)927-8184x6582,Account Director,Business Development Director,SimplyHired,"Business Development Directors lead efforts to identify and pursue new business opportunities. They develop growth strategies, build relationships with clients, and oversee business development teams to achieve revenue and expansion goals.","{'Health Insurance, Retirement Plans, Paid Time Off (PTO), Flexible Work Arrangements, Employee Assistance Programs (EAP)'}",Business development Sales strategy Market analysis Client acquisition Team leadership Strategic planning Presentation skills,Develop and execute business development strategies to acquire new clients and grow accounts. Identify market opportunities and trends. Lead sales pitches and presentations.,L&T Finance Holdings,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Mumbai"",""State"":""Maharashtra"",""Zip"":""400 001"",""Website"":""www.ltfs.com"",""Ticker"":""L&TFH"",""CEO"":""Dinanath Dubhashi""}",busi develop director lead effort identifi pursu new busi opportun develop growth strategi build relationship client overse busi develop team achiev revenu expans goal
2116472290065384,0 to 10 Years,BA,$56K-$89K,Zagreb,Croatia,45.1,15.2,Temporary,130256,2023-06-18,Both,Justin Espinoza,(598)733-8012,UX Researcher,Usability Analyst,The Muse,Evaluate and improve the usability of websites and applications through user testing and analysis.,"{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}",Usability evaluation User interface assessment Usability testing tools and techniques,Focus on usability testing of digital products and websites. Create test plans and scenarios. Gather and analyze usability data to identify areas for improvement.,SSE plc,"{""Sector"":""Utilities"",""Industry"":""Utilities"",""City"":""Perth, UK"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.sse.com"",""Ticker"":""SSE"",""CEO"":""Alistair Phillips-Davies""}",evalu improv usabl websit applic user test analysi
2338675766517901,1 to 11 Years,BBA,$63K-$95K,Helsinki,Finland,61.9241,25.7482,Temporary,15111,2023-04-12,Both,Aaron Colon,001-578-722-4684x8663,Accountant,Forensic Accountant,Snagajob,"Forensic Accountants investigate financial discrepancies and fraud. They analyze financial documents, track financial transactions, and provide expert testimony in legal proceedings. They play a critical role in detecting and preventing financial fraud.","{'Life and Disability Insurance, Stock Options or Equity Grants, Employee Recognition Programs, Health Insurance, Social and Recreational Activities'}",Forensic accounting Fraud detection Legal knowledge Investigative skills,"Investigate financial discrepancies, analyze financial data for fraud, and provide expert testimony in legal cases. Perform forensic audits and fraud detection. Collaborate with law enforcement and legal teams.",Hess,"{""Sector"":""Energy"",""Industry"":""Mining, Crude-Oil Production"",""City"":""New York"",""State"":""New York"",""Zip"":""10036"",""Website"":""www.hess.com"",""Ticker"":""HES"",""CEO"":""John B. Hess""}",forens account investig financi discrep fraud analyz financi document track financi transact provid expert testimoni legal proceed play critic role detect prevent financi fraud
711459898553984,0 to 11 Years,BCA,$63K-$127K,Moscow,Russia,61.524,105.3188,Full-Time,74262,2022-04-25,Both,Kyle Rogers,5277269044,Customer Success Manager,Customer Support Specialist,ZipRecruiter,A Customer Support Specialist assists customers with inquiries or issues related to a companys products or services. They provide solutions and maintain customer satisfaction.,"{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Customer service Problem-solving Communication skills Ticketing system usage Product knowledge,"Provide responsive and effective customer support, addressing inquiries and resolving issues. Escalate and track customer cases as needed. Document customer interactions and feedback.",PPL,"{""Sector"":""Energy"",""Industry"":""Utilities: Gas and Electric"",""City"":""Allentown"",""State"":""Pennsylvania"",""Zip"":""18101"",""Website"":""www.pplweb.com"",""Ticker"":""PPL"",""CEO"":""Vincent Sorgi""}",custom support specialist assist custom inquiri issu relat compani product servic provid solut maintain custom satisfact
1911286718143584,1 to 15 Years,BBA,$61K-$124K,Doha,Qatar,25.3548,51.1839,Intern,78539,2023-05-05,Both,Taylor Santiago,754.695.7344x6992,Software Architect,Enterprise Architect,Idealist,"An Enterprise Architect oversees the overall IT infrastructure, ensuring it supports business processes, and develops strategies to enhance the organizations technology landscape.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Enterprise architecture Business strategy alignment IT governance and compliance,"Focus on aligning software solutions with overall enterprise architecture. Ensure scalability, security, and interoperability. Evaluate and recommend technology stacks and tools.",BHEL (Bharat Heavy Electricals Limited),"{""Sector"":""Industrial Conglomerates"",""Industry"":""Electrical Equipment"",""City"":""New Delhi"",""State"":""Delhi"",""Zip"":""110 049"",""Website"":""www.bhel.com"",""Ticker"":""BHEL"",""CEO"":""Nalin Shinghal""}",enterpris architect overse overal infrastructur ensur support busi process develop strategi enhanc organ technolog landscap
1692406866083406,4 to 11 Years,MCA,$61K-$113K,Tegucigalpa,Honduras,15.199,-86.2419,Intern,16262,2022-04-07,Male,Melissa Vance,(787)859-4944x8677,Marketing Coordinator,Event Marketing Coordinator,Snagajob,"Event Marketing Coordinators focus on marketing events, including trade shows, exhibitions, and product launches, to maximize attendance and engagement.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Event planning and management Budgeting and financial management Vendor and sponsor relations Promotion and publicity Event logistics and coordination skills,Plan and coordinate marketing events and promotions. Execute event marketing campaigns and activations. Collaborate with vendors and sponsors.,Aviva,"{""Sector"":""Financial Services"",""Industry"":""Insurance"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.aviva.com"",""Ticker"":""AV"",""CEO"":""Amanda Blanc""}",event market coordin focu market event includ trade show exhibit product launch maxim attend engag
496922169663819,3 to 8 Years,B.Tech,$63K-$83K,Thimphu,Bhutan,27.5142,90.4336,Contract,17886,2023-04-08,Both,Timothy Salazar,+1-567-471-8133x425,Event Planner,Corporate Event Planner,Idealist,"Corporate Event Planners organize business-related events such as seminars, conferences, and product launches, ensuring they meet corporate goals and standards.","{'Tuition Reimbursement, Stock Options or Equity Grants, Parental Leave, Wellness Programs, Childcare Assistance'}",Corporate event planning Corporate branding Corporate communication Audiovisual equipment Crisis management,"Organize corporate events, conferences, and seminars. Develop event marketing strategies and manage event budgets. Coordinate speakers, sponsors, and attendee registration.",Alumina Limited,"{""Sector"":""Mining and Metals/Aluminum"",""Industry"":""Mining"",""City"":""South Brisbane"",""State"":""QLD"",""Zip"":""4101"",""Website"":""https://www.aluminalimited.com/"",""Ticker"":""AWC"",""CEO"":""Mike Ferraro""}",corpor event planner organ busi relat event seminar confer product launch ensur meet corpor goal standard
962102332847863,0 to 15 Years,BBA,$56K-$91K,SÃ£o TomÃ©,Sao Tome and Principe,0.1864,6.6131,Contract,113930,2022-01-24,Male,Dennis Young,001-304-451-1627x269,Public Relations Specialist,Media Relations Specialist,SimplyHired,"Media Relations Specialists manage relationships with media outlets, crafting press releases, organizing media coverage, and handling public relations efforts.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}",Media relations Press releases Media outreach Crisis communication Public relations strategies,Manage relationships with media outlets and journalists. Draft press releases and media pitches. Coordinate interviews and media coverage.,Sage Group,"{""Sector"":""Software and Technology"",""Industry"":""Software"",""City"":""Newcastle upon Tyne"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.sage.com"",""Ticker"":""SGE.L"",""CEO"":""Steve Hare""}",media relat specialist manag relationship media outlet craft press releas organ media coverag handl public relat effort
871036202148257,3 to 10 Years,BA,$55K-$112K,Beijing,China,35.8617,104.1954,Temporary,118669,2023-06-14,Female,Jacqueline Armstrong,384.251.6913,Dental Hygienist,Dental Public Health Hygienist,Idealist,A Dental Public Health Hygienist works to improve oral health at the community level. They develop and implement public health programs and educate individuals on oral hygiene.,"{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Dental public health principles Community outreach and education Dental health program planning Epidemiology knowledge Public health regulations knowledge,"Focus on community oral health, conducting screenings and preventive dental programs. Promote oral health initiatives and awareness. Collaborate with public health agencies.",Erie Insurance Group,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Mutual)"",""City"":""Erie"",""State"":""Pennsylvania"",""Zip"":""16530"",""Website"":""www.erieinsurance.com"",""Ticker"":"""",""CEO"":""Timothy G. Necastro""}",dental public health hygienist work improv oral health commun level develop implement public health program educ individu oral hygien
412122881074810,0 to 13 Years,BA,$60K-$98K,Banjul,Gambia,13.4432,-15.3101,Full-Time,66274,2022-09-11,Male,Tara Ritter,274-392-4128x18553,Content Writer,Copywriter,Idealist,"Copywriters create compelling written content for various mediums, such as advertising, websites, and marketing materials. They craft persuasive and engaging messages that resonate with target audiences.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Copywriting Content creation SEO Marketing strategies Creativity,"Create engaging and persuasive content for marketing materials, websites, blog posts, and social media. Conduct keyword research and SEO optimization. Proofread and edit content for accuracy and clarity.",Block,"{""Sector"":""Technology"",""Industry"":""Financial Data Services"",""City"":""San Francisco"",""State"":""California"",""Zip"":""94103"",""Website"":""www.block.xyz"",""Ticker"":""SQ"",""CEO"":""Jack Dorsey""}",copywrit creat compel written content variou medium advertis websit market materi craft persuas engag messag reson target audienc
249078123215894,3 to 15 Years,B.Tech,$62K-$89K,Port of Spain,Trinidad and Tobago,10.6918,-61.2225,Part-Time,103648,2022-12-14,Female,Jennifer White,+1-756-485-7556x05201,Aerospace Engineer,Aircraft Design Engineer,Jobs2Careers,"Aircraft Design Engineers design and develop aircraft systems and structures. They work on aircraft components, propulsion systems, and aerodynamics to ensure safety and efficiency.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Aerospace engineering CAD software (e.g., AutoCAD) Aerodynamics Structural analysis Aircraft systems Safety regulations",Design and develop aircraft and aerospace systems. Conduct aerodynamic analysis and structural design. Ensure compliance with aviation regulations.,Prudential Financial,"{""Sector"":""Financial Services"",""Industry"":""Insurance: Life, Health (Stock)"",""City"":""Newark"",""State"":""New Jersey"",""Zip"":""7102"",""Website"":""www.prudential.com"",""Ticker"":""PRU"",""CEO"":""Charles F. Lowrey""}",aircraft design engin design develop aircraft system structur work aircraft compon propuls system aerodynam ensur safeti effici
